0.000000	0.000000	1.250000e+003
0.000000	0.000000	1.250000e+003
0.005582	0.005582	1.250000e+003
0.008373	0.002791	1.250000e+003
0.022328	0.013955	1.250000e+003
0.024809	0.002481	1.250000e+003
0.027910	0.003101	1.250000e+003
0.027910	0.000000	1.250000e+003
0.034373	0.006463	1.250000e+003
0.037605	0.003232	1.250000e+003
0.053763	0.016158	1.250000e+003
0.056635	0.002873	1.250000e+003
0.060226	0.003591	1.250000e+003
0.060226	0.000000	1.250000e+003
0.067340	0.007114	1.250000e+003
0.070897	0.003557	1.250000e+003
0.088682	0.017785	1.250000e+003
0.091844	0.003162	1.250000e+003
0.095796	0.003952	1.250000e+003
0.095796	0.000000	1.250000e+003
0.103408	0.007612	1.250000e+003
0.107214	0.003806	1.250000e+003
0.126243	0.019029	1.250000e+003
0.129626	0.003383	1.250000e+003
0.133855	0.004229	1.250000e+003
0.133855	0.000000	1.250000e+003
0.141870	0.008015	1.250000e+003
0.145877	0.004007	1.250000e+003
0.165914	0.020037	1.250000e+003
0.169477	0.003562	1.250000e+003
0.173929	0.004453	1.250000e+003
0.173929	0.000000	1.250000e+003
0.182484	0.008555	1.250000e+003
0.186762	0.004277	1.250000e+003
0.208149	0.021387	1.250000e+003
0.211951	0.003802	1.250000e+003
0.216704	0.004753	1.250000e+003
0.216704	0.000000	1.250000e+003
0.226059	0.009355	1.250000e+003
0.230737	0.004678	1.250000e+003
0.254125	0.023388	1.250000e+003
0.258283	0.004158	1.250000e+003
0.263480	0.005197	1.250000e+003
0.263480	0.000000	1.250000e+003
0.273814	0.010334	1.250000e+003
0.278981	0.005167	1.250000e+003
0.304815	0.025834	1.250000e+003
0.309408	0.004593	1.250000e+003
0.315149	0.005741	1.250000e+003
0.315149	0.000000	1.250000e+003
0.326602	0.011453	1.250000e+003
0.332329	0.005727	1.250000e+003
0.360962	0.028633	1.250000e+003
0.366053	0.005090	1.250000e+003
0.372416	0.006363	1.250000e+003
0.372416	0.000000	1.250000e+003
0.385117	0.012701	1.250000e+003
0.391468	0.006351	1.250000e+003
0.423221	0.031753	1.250000e+003
0.428866	0.005645	1.250000e+003
0.435922	0.007056	1.250000e+003
0.435922	0.000000	1.250000e+003
0.450000	0.014078	1.250000e+003
0.457040	0.007039	1.250000e+003
0.492236	0.035196	1.250000e+003
0.498493	0.006257	1.250000e+003
0.506314	0.007821	1.250000e+003
0.506314	0.000000	1.250000e+003
0.521911	0.015597	1.250000e+003
0.529709	0.007798	1.250000e+003
0.568700	0.038991	1.250000e+003
0.575632	0.006932	1.250000e+003
0.584297	0.008665	1.250000e+003
0.584297	0.000000	1.250000e+003
0.601573	0.017276	1.250000e+003
0.610211	0.008638	1.250000e+003
0.653402	0.043191	1.250000e+003
0.661080	0.007678	1.250000e+003
0.670678	0.009598	1.250000e+003
0.670678	0.000000	1.250000e+003
0.689826	0.019148	1.250000e+003
0.699400	0.009574	1.250000e+003
0.747269	0.047869	1.250000e+003
0.755779	0.008510	1.250000e+003
0.766416	0.010638	1.250000e+003
0.766416	0.000000	1.250000e+003
0.787668	0.021252	1.250000e+003
0.798294	0.010626	1.250000e+003
0.851423	0.053129	1.250000e+003
0.860868	0.009445	1.250000e+003
0.872675	0.011807	1.250000e+003
0.872675	0.000000	1.250000e+003
0.896319	0.023644	1.250000e+003
0.908141	0.011822	1.250000e+003
0.967252	0.059111	1.250000e+003
0.977760	0.010509	1.250000e+003
0.990896	0.013136	1.250000e+003
0.990896	0.000000	1.250000e+003
1.017297	0.026401	1.250000e+003
1.030497	0.013200	1.250000e+003
1.096499	0.066002	1.250000e+003
1.108233	0.011734	1.250000e+003
1.122900	0.014667	1.250000e+003
1.122900	0.000000	1.250000e+003
1.152525	0.029625	1.250000e+003
1.167338	0.014813	1.250000e+003
1.241401	0.074063	1.250000e+003
1.254568	0.013167	1.250000e+003
1.271027	0.016459	1.250000e+003
1.271027	0.000000	1.250000e+003
1.304492	0.033466	1.250000e+003
1.321225	0.016733	1.250000e+003
1.404889	0.083664	1.250000e+003
1.419762	0.014874	1.250000e+003
1.438354	0.018592	1.250000e+003
1.438354	0.000000	1.250000e+003
1.476490	0.038136	1.250000e+003
1.495558	0.019068	1.250000e+003
1.590897	0.095339	1.250000e+003
1.607846	0.016949	1.250000e+003
1.629033	0.021186	1.250000e+003
1.629033	0.000000	1.250000e+003
1.672992	0.043959	1.250000e+003
1.694971	0.021980	1.250000e+003
1.804869	0.109898	1.250000e+003
1.824406	0.019537	1.250000e+003
1.848828	0.024422	1.250000e+003
1.848828	0.000000	1.250000e+003
1.900275	0.051447	1.250000e+003
1.925999	0.025724	1.250000e+003
2.054617	0.128618	1.250000e+003
2.077482	0.022865	1.250000e+003
2.106064	0.028582	1.250000e+003
2.106064	0.000000	1.250000e+003
2.167519	0.061456	1.250000e+003
2.198247	0.030728	1.250000e+003
2.351886	0.153639	1.250000e+003
2.379200	0.027314	1.250000e+003
2.413342	0.034142	1.250000e+003
2.413342	0.000000	1.250000e+003
2.488872	0.075530	1.250000e+003
2.526638	0.037765	1.250000e+003
2.715463	0.188826	1.250000e+003
2.749032	0.033569	1.250000e+003
2.790994	0.041961	1.250000e+003
2.790994	0.000000	1.250000e+003
2.887768	0.096775	1.250000e+003
2.936155	0.048387	1.250000e+003
3.178092	0.241936	1.250000e+003
3.221103	0.043011	1.250000e+003
3.274866	0.053764	1.250000e+003
3.274866	0.000000	1.250000e+003
3.374866	0.100000	1.250000e+003
3.424866	0.050000	1.250000e+003
3.674866	0.250000	1.250000e+003
3.719311	0.044444	1.250000e+003
3.774866	0.055556	1.250000e+003
3.774866	0.000000	1.250000e+003
3.874866	0.100000	1.250000e+003
3.924866	0.050000	1.250000e+003
4.174866	0.250000	1.250000e+003
4.219311	0.044444	1.250000e+003
4.274866	0.055556	1.250000e+003
4.274866	0.000000	1.250000e+003
4.374866	0.100000	1.250000e+003
4.424866	0.050000	1.250000e+003
4.674866	0.250000	1.250000e+003
4.719311	0.044444	1.250000e+003
4.774866	0.055556	1.250000e+003
4.774866	0.000000	1.250000e+003
4.819893	0.045027	1.250000e+003
4.842406	0.022513	1.250000e+003
4.954973	0.112567	1.250000e+003
4.974985	0.020012	1.250000e+003
5.000000	0.025015	1.250000e+003
5.000000	0.000000	1.250000e+003
