0.000000	5.200000e-004
0.000000	5.200000e-004
0.001210	5.200000e-004
0.001815	5.200000e-004
0.004839	5.200000e-004
0.005377	5.200000e-004
0.006049	5.200000e-004
0.006049	5.200000e-004
0.008632	5.200000e-004
0.009924	5.200000e-004
0.016382	5.200000e-004
0.017530	5.200000e-004
0.018965	5.200000e-004
0.018965	5.200000e-004
0.023044	5.200000e-004
0.025084	5.200000e-004
0.035281	5.200000e-004
0.037094	5.200000e-004
0.039360	5.200000e-004
0.039360	5.200000e-004
0.044746	5.200000e-004
0.047439	5.200000e-004
0.060902	5.200000e-004
0.063296	5.200000e-004
0.066287	5.200000e-004
0.066287	5.200000e-004
0.072688	5.200000e-004
0.075889	5.200000e-004
0.091891	5.200000e-004
0.094736	5.200000e-004
0.098292	5.200000e-004
0.098292	5.200000e-004
0.105450	5.200000e-004
0.109029	5.200000e-004
0.126925	5.200000e-004
0.130106	5.200000e-004
0.134083	5.200000e-004
0.134083	5.200000e-004
0.141813	5.200000e-004
0.145679	5.200000e-004
0.165006	5.200000e-004
0.168441	5.200000e-004
0.172736	5.200000e-004
0.172736	5.200000e-004
0.181093	5.200000e-004
0.185271	5.200000e-004
0.206163	5.200000e-004
0.209877	5.200000e-004
0.214520	5.200000e-004
0.214520	5.200000e-004
0.223720	5.200000e-004
0.228320	5.200000e-004
0.251320	5.200000e-004
0.255409	5.200000e-004
0.260521	5.200000e-004
0.260521	5.200000e-004
0.270720	5.200000e-004
0.275820	5.200000e-004
0.301318	5.200000e-004
0.305851	5.200000e-004
0.311518	5.200000e-004
0.311518	5.200000e-004
0.322845	5.200000e-004
0.328509	5.200000e-004
0.356828	5.200000e-004
0.361862	5.200000e-004
0.368155	5.200000e-004
0.368155	5.200000e-004
0.380731	5.200000e-004
0.387019	5.200000e-004
0.418459	5.200000e-004
0.424049	5.200000e-004
0.431035	5.200000e-004
0.431035	5.200000e-004
0.444984	5.200000e-004
0.451958	5.200000e-004
0.486829	5.200000e-004
0.493029	5.200000e-004
0.500778	5.200000e-004
0.500778	5.200000e-004
0.516236	5.200000e-004
0.523965	5.200000e-004
0.562610	5.200000e-004
0.569480	5.200000e-004
0.578068	5.200000e-004
0.578068	5.200000e-004
0.595193	5.200000e-004
0.603756	5.200000e-004
0.646569	5.200000e-004
0.654180	5.200000e-004
0.663694	5.200000e-004
0.663694	5.200000e-004
0.682675	5.200000e-004
0.692165	5.200000e-004
0.739616	5.200000e-004
0.748052	5.200000e-004
0.758596	5.200000e-004
0.758596	5.200000e-004
0.779660	5.200000e-004
0.790192	5.200000e-004
0.842851	5.200000e-004
0.852213	5.200000e-004
0.863915	5.200000e-004
0.863915	5.200000e-004
0.887345	5.200000e-004
0.899060	5.200000e-004
0.957634	5.200000e-004
0.968048	5.200000e-004
0.981064	5.200000e-004
0.981064	5.200000e-004
1.007217	5.200000e-004
1.020293	5.200000e-004
1.085674	5.200000e-004
1.097297	5.200000e-004
1.111826	5.200000e-004
1.111826	5.200000e-004
1.141159	5.200000e-004
1.155826	5.200000e-004
1.229158	5.200000e-004
1.242195	5.200000e-004
1.258491	5.200000e-004
1.258491	5.200000e-004
1.291605	5.200000e-004
1.308162	5.200000e-004
1.390948	5.200000e-004
1.405666	5.200000e-004
1.424063	5.200000e-004
1.424063	5.200000e-004
1.461767	5.200000e-004
1.480619	5.200000e-004
1.574879	5.200000e-004
1.591636	5.200000e-004
1.612583	5.200000e-004
1.612583	5.200000e-004
1.655997	5.200000e-004
1.677705	5.200000e-004
1.786240	5.200000e-004
1.805536	5.200000e-004
1.829655	5.200000e-004
1.829655	5.200000e-004
1.880391	5.200000e-004
1.905759	5.200000e-004
2.032598	5.200000e-004
2.055148	5.200000e-004
2.083334	5.200000e-004
2.083334	5.200000e-004
2.143820	5.200000e-004
2.174064	5.200000e-004
2.325279	5.200000e-004
2.352162	5.200000e-004
2.385765	5.200000e-004
2.385765	5.200000e-004
2.459896	5.200000e-004
2.496962	5.200000e-004
2.682289	5.200000e-004
2.715236	5.200000e-004
2.756420	5.200000e-004
2.756420	5.200000e-004
2.851001	5.200000e-004
2.898292	5.200000e-004
3.134746	5.200000e-004
3.176782	5.200000e-004
3.229327	5.200000e-004
3.229327	5.200000e-004
3.329327	5.200000e-004
3.379327	5.200000e-004
3.629327	5.200000e-004
3.673772	5.200000e-004
3.729327	5.200000e-004
3.729327	5.200000e-004
3.829327	5.200000e-004
3.879327	5.200000e-004
4.129327	5.200000e-004
4.173772	5.200000e-004
4.229327	5.200000e-004
4.229327	5.200000e-004
4.329327	5.200000e-004
4.379327	5.200000e-004
4.629327	5.200000e-004
4.673772	5.200000e-004
4.729327	5.200000e-004
4.729327	5.200000e-004
4.783462	5.200000e-004
4.810529	5.200000e-004
4.945865	5.200000e-004
4.969925	5.200000e-004
5.000000	5.200000e-004
5.000000	5.200000e-004
